Tweet ID	Tweet	(1) Very Negative	(2) Negative	(3) Neutral	(4) Positive	(5) Strongly Positive	NA	Score (unrounded)	Score (rounded)
458829633916772352	Fat got me out tag bed just to come to Waffle House [?] <USER> <URL>	0	4	2	2	0	0	2	2
650008322201010176	Something about country music is so relaxing.	0	0	0	7	1	0	4	4
367867905293438977	my dudes <USER> and <USER> killed it tonight at the grog	0	0	2	4	2	0	4	4
289278765522116608	<USER> I'm buying one and framing it. You're welcome, everyone.	0	0	4	4	0	0	3	3
865673273111171078	The trending product that I will be trying out in 72 hours is... <URL> #ELIZAVECCA Pore Clean UP Mask Pack	0	0	6	2	0	0	3	3
6406106343	<USER> What's the fall-out?	0	1	7	0	0	0	3	3
801385502284849152	'SNL' Star Pete Davidson Tells Trump: You, <URL> Disgusting another reason to boycott SNL and their	2	6	0	0	0	0	2	2
19528742717	<USER> you! you straight to	0	2	5	0	0	1	3	3
610990901477961728	WHY THE WOULD U PERISCOPE U EATING AFTER TWEETING OUT AN APOLOGY	1	6	1	0	0	0	2	2
255496602029019136	#BGC9 random lmfao	0	0	7	1	0	0	3	3
617784413091430400	My mom stay sneak dissing with racist comments. Idk why she got with my dad if she so racist anyways	2	6	0	0	0	0	2	2
2037086714	Sushi n a movie...drag me to Sposed to be good!!	0	0	1	6	1	0	4	4
244925283210252288	#spoileralert: scarlett o'hara is a whiny so far, film class is ruining my view of old films #gonewiththewind oh, and everyone dies.	1	6	1	0	0	0	2	2
444646172318121985	<USER> <USER> <USER> <USER> it's about time!	0	1	4	3	0	0	3	3
77283686353080321	Have to get up at 6 a.m. to watch #RolandGarros final...byt am unable to sleep now...oh excitement...	0	2	1	4	1	0	4	4
18216245167	if u don't like the way i do something shut the up and do it ur self and if u don't understand me leave me alone!!!!!!!!!!!!!!!!!!!!!!!	5	3	0	0	0	0	1	1
383793994586918912	<USER> // a hose of hot bath water being soak and you're face, while being called dirty and a What did I do. I blame my self!	1	6	0	1	0	0	2	2
252634175599935490	11 days to lose 11 pounds. me. And after the 20th, I plan on eating 11 pounds of food in a day.	0	2	4	2	0	0	3	3
270528579924807681	<USER> don't be mad you're movie is a Chris Farley flick	0	6	1	1	0	0	2	2
642160217522872320	Oh chandler got a TD!!!	0	1	1	4	2	0	4	4
708454292361973764	<USER> why do you act like a you were a punk at the rally today. #dont deserve president after you acted decent last night	1	6	1	0	0	0	2	2
627712543897841664	#RondaRousey Beast! yeah! $60 for 34 seconds. Well worth it!	0	0	1	3	4	0	5	5
881467393599524866	<USER> He is the worst! I can't wait til that fat Bacon grease is no longer our governor	6	1	1	0	0	0	1	1
528272213020266496	I think I could probably be a magnificent if I were magnificent.	0	2	1	5	0	0	4	4
762672128541941762	Me: Ahh, first day at the new job. My Face: Yes! I have all of your pimples ready for you. Me: what? No pimples! Face: . . .	0	6	2	0	0	0	2	2
901813347569553408	Wait..... if I just talk a lot of to <USER> step in the ring, and let him knock me out I can make 30m guaranteed? Sign me up	0	2	3	3	0	0	3.125	3
216774254547570690	That's right! Run Run i say! FASTER! Is that all you got?	1	4	1	1	1	0	2	2
716262206871060480	I just checked into Sisters <USER> Too funny!! #Telfie #VoiceofTV <URL>	0	0	2	4	2	0	4	4
833154713134702592	I want my money know I'm right in front yo house.	1	4	3	0	0	0	2	2
933606053710893056	I'm thankful for Christine McVie, Stevie Nicks, John McVie &amp; Fleetwood. Oh and Lindsey Buckingham too I guess	0	0	0	7	1	0	4	4
879709889999851521	<USER> is literally the worst. There will be a special place in for Pruitt, and boy will it be pollut... <URL>	5	3	0	0	0	0	1	1
730576397354274816	Seriously Fing Christy she such an #LittleWomenLA	1	4	2	1	0	0	2	2
327578686402461696	Elijah kicks ripping out hearts. #TVD	0	2	3	3	0	0	3.125	3
233737249982918657	So #Hulu Plus is finally on #AppleTV. 1) What the took so long and 2) Maybe I'll come back to Hulu, but I'm not ready to drop #Netflix.	0	1	4	3	0	0	3	3
384722879469735937	MOTHER MOTHER BRA STRAP BROKE THEN I BURNT MYSELF	2	6	0	0	0	0	2	2
938604641612333056	I thought sanity was starting to take hold on this clunker! <URL>	0	2	5	1	0	0	3	3
291760508279869440	WTF #TopChef?!? Pretty sure I'm done watching this show after that decision. So sick of Josie.	3	5	0	0	0	0	2	2
716696882349785089	I'm so bored kill me	3	5	0	0	0	0	2	2
282160830756302850	Was so excited that today is Friday, until I remembered that my agreed for 8.5 hours of OT. Yep, I'm a moron	0	7	1	0	0	0	2	2
365605018830770178	I imagine that feels a lot like getting into a car with leather seats after its been in the sun all day	0	5	3	0	0	0	2	2
124874118708473856	Rain puts me in a mood. #juststop	0	4	2	2	0	0	2	2
261100233193304065	#THEGODGAMES: Heaven &amp; Ann &amp; her first year in New Jersey &amp; the passing of the children's father, Charles Albert. <URL>	0	1	7	0	0	0	3	3
665173065865805824	<USER> <USER> Honestly unintentional at first and then tried to cover their If her story didnt get out it'd be long gone.	0	3	4	0	0	1	3	3
799060918348955650	What the these new Twitter notifications are stupid	1	6	1	0	0	0	2	2
720573873683636224	<USER> at least I do my work smh	0	7	1	0	0	0	2	2
506580865908871169	I just want to Sammy right in the	0	2	5	0	0	1	3	3
931036177871921152	<USER> <USER> <USER> <USER> Well if she hangs on, maybe other off consultants that G... <URL>	0	0	6	1	0	1	3	3
679702986994614272	I just wanna skip out on work I'm too tired for this today	0	7	1	0	0	0	2	2
538895645025632257	<USER> <USER> <USER> <USER> I would cry. We need to do some radical to galvanize this city into action. Down 4 w/e.	1	5	2	0	0	0	2	2
310119776561291264	I'm at Barrel (Columbia, MO) <URL>	0	0	6	2	0	0	3	3
705496506405675008	Lol <URL>	0	0	1	6	0	1	4	4
648984994128494592	This rain was cool, but it can tone it the down now.	0	5	2	1	0	0	2	2
252816768261844992	<USER> too much for this year though	0	4	3	0	0	1	2	2
857750183874002945	Mother CHRIST HE STOLE THE COLT???? #Supernatural	1	3	2	2	0	0	2.625	3
921584103803314176	<USER> <USER> Yikes! Thank you for the #FreeBookFriday read! I've never read a book like this before. <URL>	0	0	0	4	4	0	4	4
817754503898427396	WHY IS THIS ME AS <URL>	0	4	3	1	0	0	2	2
565710351808090112	Why the is my profile pic always blurry	0	7	1	0	0	0	2	2
396386786781315072	<USER> no that's awesome gotta come home for that game so we can go out and watch it.	0	0	1	6	0	0	4	4
130159464727855104	Watching Salute Your Shorts. YEAH!	0	0	1	5	1	0	4	4
825507704420589568	'Hey hey, the #MuslimBan has got to go!': scenes from the emergency PHL rally on behalf of detainees. <URL>	0	5	2	0	0	0	2	2
107109606764978177	<USER> you me off.	0	6	1	0	0	0	2	2
667729569743372288	<USER> And college football fans say 'Why didn't you buy your own car with Pete Carroll's under the table $$ ?' <URL>	0	3	4	0	0	0	3	3
674701774926819328	This is a puppy toy at PetSmart. What the is going on here????? This is a sex toy! <USER> PetSmart <URL>	1	6	0	0	0	0	2	2
1419946272	This weekend we are making ten trays of jello shots in a house with a huge TV and a hot tub. All we need now is	0	0	2	5	0	0	4	4
804458423698001921	Retweeted Bernie Sanders <USER> <USER> promised to tax Carrier. Instead of a tax,' they... <URL>	0	3	4	0	0	0	3	3
658637225429626880	<USER> that noise. 21 means 21 BOTH ways, lol.	0	0	4	2	0	1	3	3
812735642354393088	<USER> yeah i would. Beat the outa you till you stop breathing then wash the blood off my hands and clothes	5	1	1	0	0	0	1	1
331048515323191296	If there were no then Calvary is the biggest blunder of the ages. Preaching on this am asking God to rescue those heading there	0	1	4	1	0	1	3	3
940373199505756160	<USER> Its all or nothing..... We got the talent. Just kick and don't stop.... Lets GO....	0	0	0	6	1	0	4	4
394564998426816512	Set this creepy up to scare my coworkers and ended up forgetting about him and scaring the... <URL>	0	1	5	0	0	1	3	3
603593563163721728	'She is Art. What the do you expect from her, other than confusion, beauty and soul?' - (via... <URL>	0	1	5	1	0	0	3	3
362621634525413376	It continually amazing me that the only time the House of Representatives can actually do something, the something is a bunch of	1	5	1	0	0	0	2	2
233986746604466176	This.	0	1	5	0	0	2	3	3
842552150018416640	you you get no respect' ~ Hopsin I could live by this quote. I also know someone who needs to see it right now.	0	4	4	0	0	0	2	2
291657242527272960	These dont know what they talkin bout. #TheTalk	0	6	2	0	0	0	2	2
10871626043	A week with Foth = awesome	0	0	0	6	2	0	4	4
743242302198517760	<USER> mostly I blame Twitter. It's really hard to get stupid out of your timeline...	1	7	0	0	0	0	2	2
371808509597589504	<USER> <USER> straight!!!	0	0	2	4	0	2	4	4
152568800783511552	She a CRY Baby . She lucky I know how to flat iron my own !	0	8	0	0	0	0	2	2
321771252333309952	<USER> <USER> pretty sure I'm broke now you	0	6	1	0	0	1	2	2
832449679023493120	<USER> what an arrogant You know how you can tell that you are a good person? You don't have to be the one telling people. #humility	2	6	0	0	0	0	2	2
211960902923202560	The owner I used to have (before my current one) was a hoarder. Creepy old lady. Glad I got out of that	0	4	1	2	0	0	2	2
832108262074019840	<USER> I am so glad you joined the challenge. Been lacking in the bad girl department for a minute. <USER>	0	0	2	5	0	0	4	4
641378980948381696	Apparently <USER> is a to <USER> !!! DD	0	1	4	0	0	2	3	3
552258999568302080	But how much would it suck to be this guy? 'Hey, look I'm in a picture with celebrities! Oh... Well, <URL>	0	5	2	0	0	0	2	2
226217009229201409	<USER> <USER> Where the did you find that?? That is awesome! I want one!!	0	0	0	4	3	0	4	4
601546599680970752	<USER> and Lay mah?	0	0	5	0	0	2	3	3
411283234823995393	<USER> <USER> <USER> Channing Tatum Joe? CHANNING TATUM?? you! He wouldn't survive a minute in the Double Deuce.	0	4	2	1	0	0	2	2
617811217550176257	are they racing yet?? #nascar	0	0	5	2	0	0	3	3
375262233552375808	Stand by our troops and pray we stay the out of Syria. <URL>	0	2	2	2	0	0	3.0	3
205821370435780608	My mom switched over to see what CD was in in the car, it's the Alabama Christmas Album! Did we sing along to it? YEA! #iwantchristmas	0	0	1	3	4	0	5	5
721821708202741760	<USER> <USER> for free my	0	0	7	0	0	1	3	3
410633542482157568	I think that everyone can appreciate their up families when compared to the we've seen on this #SOAfinale	0	1	4	2	1	0	3	3
927632270147637253	I liked a <USER> video <URL> DAVID BANNER SAYS THE NFL AND GIVES SECRET TO BLACK SUCCESS	0	0	4	3	1	0	3	3
510456139801460738	vanilla ice cream with rainbow sprinkles sounds pretty good rn	0	0	1	5	2	0	4	4
307706962857062401	<USER> you can't hate the greats. Real though, you're one of my music soulmates.	0	0	2	5	1	0	4	4
491070717971013632	<USER> Nope! That's you dumb Do I need to spell it out for you?	4	4	0	0	0	0	1	1
263413930565713920	#chemistryreview #meanoldmathteacher #gonnafailthatexamyo <USER>	0	4	1	0	0	1	2	2
921867982892085250	I used Shazam to discover Raiser by Def Leppard. <URL>	0	0	5	1	0	0	3	3
262381014217797632	Proof that she can sing... No shame on you lol #GMG <URL>	0	0	1	5	0	0	4	4
685889519250464769	I don't know what the happened, cus I really liked season 2 of Parks &amp; Rec and now season 3 is doing nothing but pissing me off	0	6	0	0	0	0	2	2
632187851858427904	Save 16% on Barrel Gift Cards with <USER> <URL>	0	1	2	3	0	0	4	4
418783753629335552	TED: Cornett: How an obese town lost a million pounds - Cornett (2013) <URL>	0	0	4	2	0	0	3	3
247548174288449536	<USER> omG. mine are back to normal now... but the girls have to go through SHOE-ICIDE	0	1	4	1	0	0	3	3
688589313018322944	<USER> ONE MINUTE	0	1	4	0	0	1	3	3
447478881193168896	everyone needs to stop acting like its so nice outside, ITS COLD WIND TUNNEL.	1	4	1	0	0	0	2	2
755894870414360577	The north college hill pulls I can't park in my driveway cause... <URL>	0	4	2	0	0	0	2	2
307570401897238528	The Bonaroo lineup, holy I'm in love #macklemore #tompetty #paulmcartney #asaprocky #thexx #kendricklamar #needtobuyticketsNOW	0	0	0	4	3	0	4	4
885812440713265152	<USER> Hate, never, i simply love your	0	0	0	7	0	0	4	4
268082517024833537	crabby in the computer lab	0	6	1	0	0	0	2	2
215957424383868930	what the llamas!?!? thats so not cool. <USER> live on <URL>	0	6	1	0	0	0	2	2
943537733494018048	Human sack of jerking off into the swamp he promised to drain. <URL>	5	1	1	0	0	0	1	1
276075779874516993	What's this talkin about? #craycray	0	4	3	0	0	0	2	2
263470345825181696	im killin it in the game makin a sacrafice spit shyt so raw make a dumb think twice	0	3	1	3	0	0	3.0	3
157229877915951104	Lima mall sucks donkey	4	3	0	0	0	0	1	1
554700407386025984	<USER> <USER> <USER> can't wait for the next episode of #MobWives and see the baddest on #vh1	0	0	0	5	2	0	4	4
785015039598010368	<USER> That's hot. I would have found a dildo for your at the same time. Just to see how much you could take.	0	1	2	4	0	0	4	4
732650035721211904	that was one major up	0	0	4	2	0	1	3	3
473754860211687424	<USER> she built all attack armor' 'so switch to pd' '...okay' <USER> best advice ever	0	0	3	3	1	0	3.7142857142857144	4
877927231137251328	me up with that <URL> yes <URL>	0	0	3	3	0	0	3.5	4
931707345603842050	What amazes me week after week is the amount of crap people accumulate in and around their homes. Not to mention <URL>	0	7	0	0	0	0	2	2
769620224278659073	Oh, and watching the employees talk about me over their headsets. Awesome job <USER>	0	6	1	0	0	0	2	2
889312240595341312	I would call an 8-10 year prison sentence holding piece of men accountable <URL>	0	5	1	1	0	0	2	2
213664667812376580	New video that I edited <URL> look for the guy stroking his at 3:37 (safe for work)	0	1	5	1	0	0	3	3
823710846815731712	God Is Your Thug Water and Jesus Put Out - Reggie. Listen <USER> <URL>	0	1	3	2	0	0	3.1666666666666665	3
713038954220679168	<USER> the real question is WHY is that 7th grader 17 years old!	0	6	1	0	0	0	2	2
869713051192352768	Who wants to join me at a tigers game here soon? Like dead serious [?][?][?]	0	0	3	4	0	0	4	4
288025150979452928	Fell asleep on the beach .. Burnt the out of the backs of my legs .. #fml #painful	0	6	1	0	0	0	2	2
666101154120626176	Nathan Kress got freakin' married?!?! WTF?!?! Congratulations to him[?] but where the did my childhood go?!	0	0	3	3	1	0	3.7142857142857144	4
32919757778849792	I am so right now...anyone who f**k's with me will pay, especially alchololics...: <URL>	3	4	0	0	0	0	2	2
639586577585426433	<USER> Damnit Boy! Yeah!	0	1	0	5	1	0	4	4
717147293942681600	<USER> <USER> hey thanks Vitale	0	1	0	6	0	0	4	4
652304244314234880	<USER> <USER> its because pc master race. (unless there is a sony product involved then pcs playstation all day).	0	1	4	2	0	0	3	3
935886989861314562	Katie Couric in 2013 said Matt Lauer Pinched Me on the a Lot <URL> via <USER> no one listens	1	4	2	0	0	0	2	2
901522536537751552	#NationalDogDay versus #Caturday. Time to Hunger Games this	0	1	3	3	0	0	3.2857142857142856	3
707337688152727552	#InternationalWomensDay BEST QUOTE EVER! 'I'm tough, I'm ambitious, &amp; I know exactly what I want. If that makes me a okay.' --Madonna	0	0	2	3	2	0	4.0	4
279031937245540352	<USER> I was groovin to <USER> song we did. Some smooth 'All That'... Let me know if y'all wit my verse on there...' Hurd!!!	0	0	3	3	1	0	3.7142857142857144	4
739493097806127104	I'm in one of a mood today.	0	4	2	1	0	0	2	2
941566339470241792	<USER> It's the best kids show just from pure entertainment value like	0	0	1	5	1	0	4	4
924717874232610816	<USER> A! This gif doesn't even come close, but I'm too to look for something worse.... <URL>	0	2	4	1	0	0	3	3
1156809065	wish i had something fun to do. but no. im stuck.	0	6	1	0	0	0	2	2
800827171484811266	I have to go to class now	0	0	7	0	0	0	3	3
435849621550559232	Days off are boring as	0	6	1	0	0	0	2	2
520042981408391168	Well just found out about the Good Girls music video, I was away from technology for too long. EXITED AF.	0	0	1	4	2	0	4	4
331121560842801152	Jamming at Bar 105 Thursday with Dj Suzanne Britt Kamilla Tamtiyeva Jeff Perwin	0	0	4	4	0	0	3	3
411538793456353280	<USER> I hate anxiety. I wish it would take the hint and leave. But it is hard to evict!	3	4	1	0	0	0	2	2
511745444159188992	As a representative of workers, W's careful, moderate tone helped his cause. This may small causes that can't afford effective PR.	0	1	3	4	0	0	4	4
740200170651029504	Why the am i going down for followers before i have 101 now i have 88	0	7	1	0	0	0	2	2
908472871415975936	<USER> Looks like you all were wished to the corn field, took some players with ya, what did you do to off the boy this time?	0	5	2	1	0	0	2	2
426178616318119936	He tried to out this time... <URL>	0	3	5	0	0	0	3	3
698375924517965825	<USER> <USER> straight.	0	0	7	1	0	0	3	3
