Tweet ID	Tweet	(1) Very Negative	(2) Negative	(3) Neutral	(4) Positive	(5) Strongly Positive	NA	Majority
271398208134082560	I favorited a <USER> video <URL> Asian kid being a dick FUNNY ending	0	1	2	4	0	1	4
425105086877298688	<USER> yes, he's free to chirp. We're free to call him a classless asshat. Not sure why you're pontificating here.	2	6	0	0	0	0	2
904106113876074499	<USER> Hell yeah	0	0	0	5	3	0	4
778789780645679105	#PISSED #BB18	0	6	1	0	0	1	2
228242467005288448	Fuck You, Asian girls with parasols.	5	3	0	0	0	0	1
362605091842297858	<USER> I give up, he's too damn entertaining. Time to follow.	0	2	1	4	1	0	4
47091256148504576	<USER> Hell yeah I would - that would be tough to pull off though - but very cool idea! Love SPN!	0	1	1	3	3	0	2
201058780744658944	<USER> I wish it didn't have to be hell week for me to see you. :( let's get bob evans with <USER> &amp; <USER>	0	3	2	1	2	0	3
458829633916772352	Fat ass got me out tag bed just to come to Waffle House 😑😑😒☺️ <USER> <URL>	0	7	1	0	0	0	2
650008322201010176	Something about country music is so damn relaxing. 🎶󾓦	0	0	1	4	3	0	4
367867905293438977	damn my dudes <USER> and <USER> killed it tonight at the grog	0	0	1	4	3	0	4
289278765522116608	<USER> Hell I'm buying one and framing it. You're welcome, everyone.	0	1	2	2	3	0	3
865673273111171078	The trending product that I will be trying out in 72 hours is… <URL> #ELIZAVECCA #Hell Pore Clean UP Mask Pack	0	1	5	1	1	0	3
6406106343	<USER> Damn. What's the fall-out?	0	4	4	0	0	0	3
801385502284849152	‘SNL’ Star Pete Davidson Tells Trump: ‘F*ck You, B*tch’ <URL> Disgusting another reason to boycott SNL and their bullshit!	5	3	0	0	0	0	1
19528742717	<USER> Damn you! Damn you straight to hell!	5	2	1	0	0	0	1
610990901477961728	WHY THE FUCK WOULD U PERISCOPE U EATING AFTER TWEETING OUT AN APOLOGY	1	6	1	0	0	0	2
255496602029019136	#BGC9 random ho lmfao	0	4	2	2	0	0	2
617784413091430400	My mom stay sneak dissing with racist ass comments. Idk why she got with my dad if she so racist anyways 😒😒😒	3	5	0	0	0	0	2
2037086714	Sushi n a movie...drag me to hell? Sposed to be good!!	0	3	1	3	1	0	3
244925283210252288	#spoileralert: scarlett o'hara is a whiny slut. so far, film class is ruining my view of old films #gonewiththewind oh, and everyone dies.	3	5	0	0	0	0	2
444646172318121985	<USER> <USER> <USER> <USER> it's about damn time!	0	4	3	0	1	0	2
77283686353080321	Have to get up at 6 a.m. to watch #RolandGarros final...byt am unable to sleep now...oh damn excitement...	0	1	4	2	1	0	3
18216245167	if u don't like the way i do something shut the hell up and do it ur self and if u don't understand me leave me alone!!!!!!!!!!!!!!!!!!!!!!!	4	3	1	0	0	0	1
383793994586918912	<USER> // a hose of hot bath water being soak and you're face, while being called dirty and a slut. What did I do. I blame my self!	3	4	1	0	0	0	2
252634175599935490	11 days to lose 11 pounds. Fuck me. And after the 20th, I plan on eating 11 pounds of food in a day.	1	3	4	0	0	0	3
270528579924807681	<USER> bitch don't be mad you're movie is a Chris Farley flick	0	7	1	0	0	0	2
642160217522872320	Oh shit chandler got a TD!!!	0	1	3	2	2	0	3
708454292361973764	<USER> why do you act like a jackass you were a punk at the rally today. #dont deserve president after you acted decent last night	2	6	0	0	0	0	2
627712543897841664	#RondaRousey Beast! Hell yeah! $60 for 34 seconds. Well worth it!	0	1	0	3	4	0	5
881467393599524866	<USER> He is the worst! I can't wait til that fat Bacon grease bastard is no longer our governor	6	2	0	0	0	0	1
528272213020266496	I think I could probably be a magnificent bastard if I were magnificent.	0	0	5	4	0	0	3
762672128541941762	Me: Ahh, first day at the new job. My Face: Yes! I have all of your pimples ready for you. Me: what? No pimples! Face: . . . Damn.	0	3	5	1	0	0	3
901813347569553408	Wait..... if I just talk a lot of shit to <USER> step in the ring, and let him knock me out I can make 30m guaranteed? Sign me up	1	2	1	5	0	0	4
216774254547570690	That's right! Run Bitch! Run i say! FASTER! Is that all you got?	1	7	1	0	0	0	2
716262206871060480	I just checked into Sisters <USER> Too damn funny!! #Telfie #VoiceofTV <URL>	0	1	0	5	3	0	4
833154713134702592	I want my money know bitch I'm right in front yo house.	3	5	0	0	0	1	2
933606053710893056	I’m thankful for Christine McVie, Stevie Nicks, John McVie &amp; Mick Fleetwood. Oh and Lindsey Buckingham too I guess ✌🏻	0	1	1	5	2	0	4
879709889999851521	<USER> is literally the worst. There will be a special place in hell for Pruitt, and boy will it be pollut… <URL>	3	6	0	0	0	0	2
730576397354274816	Seriously Fing Christy she such an asshole #LittleWomenLA	6	3	0	0	0	0	1
327578686402461696	Elijah kicks ass ripping out hearts. #TVD	0	2	2	2	1	0	3
233737249982918657	So #Hulu Plus is finally on #AppleTV. 1) What the hell took so long and 2) Maybe I'll come back to Hulu, but I'm not ready to drop #Netflix.	0	2	4	1	0	0	3
384722879469735937	MOTHER FUCK MOTHER FUCK BRA STRAP BROKE THEN I BURNT MYSELF	2	4	0	0	0	1	2
938604641612333056	Damn, I thought sanity was starting to take hold on this clunker! <URL>	0	4	3	0	0	0	2
291760508279869440	WTF #TopChef?!? Pretty sure I'm done watching this show after that shit decision. So sick of Josie.	3	4	0	0	0	0	2
716696882349785089	I'm so fuckin bored kill me	6	0	1	0	0	0	1
282160830756302850	Was so excited that today is Friday, until I remembered that my dumbass agreed for 8.5 hours of OT. Yep, I'm a moron	1	5	0	0	0	1	2
365605018830770178	I imagine that hell feels a lot like getting into a car with leather seats after its been in the sun all day	0	4	3	0	0	0	2
124874118708473856	Rain puts me in a shitty mood. #juststop	1	6	0	0	0	0	2
261100233193304065	#THEGODGAMES: Heaven &amp; Hell. Ann &amp; her first year in New Jersey &amp; the passing of the children's father, Charles Albert. <URL>	0	0	6	0	0	1	3
665173065865805824	<USER> <USER> Honestly unintentional at first and then tried to cover their ass. If her story didnt get out it'd be long gone.	0	5	2	0	0	0	2
799060918348955650	What the hell, these new Twitter notifications are stupid 😝	0	6	1	0	0	0	2
720573873683636224	<USER> bitch at least I do my work smh	1	4	2	0	0	0	2
506580865908871169	I just want to fuck Sammy right in the pussy...	2	0	5	0	0	0	3
931036177871921152	<USER> <USER> <USER> <USER> Well if she hangs on, maybe other pissed off consultants that G… <URL>	0	3	4	0	0	0	3
679702986994614272	I just wanna skip out on work I'm too tired for this shit today	1	3	3	0	0	0	2
538895645025632257	<USER> <USER> <USER> <USER> I would cry. We need to do some radical shit to galvanize this city into action. Down 4 w/e.	2	1	2	2	0	0	2
310119776561291264	I'm at Cracker Barrel (Columbia, MO) <URL>	0	0	8	0	0	0	3
705496506405675008	Lol fuck <URL>	0	4	3	1	0	0	2
648984994128494592	This rain was cool, but it can tone it the fuck down now.	2	5	0	1	0	0	2
252816768261844992	<USER> too much shit for this year though	2	5	1	0	0	0	2
857750183874002945	Mother FUCKING CHRIST HE STOLE THE COLT???? #Supernatural	1	4	3	0	0	0	2
921584103803314176	<USER> <USER> Yikes! Thank you for the #FreeBookFriday read! I've never read a book like this before. Ho… <URL>	0	1	1	4	2	0	4
817754503898427396	WHY IS THIS ME AS HELL <URL>	0	1	7	0	0	0	3
565710351808090112	Why the fuck is my profile pic always blurry	1	7	0	0	0	0	2
396386786781315072	<USER> no shit that's awesome gotta come home for that game so we can go out and watch it.	0	0	1	4	3	0	4
130159464727855104	Watching Salute Your Shorts. HELL YEAH!	0	0	0	3	5	0	5
825507704420589568	"Hey hey, ho ho, the #MuslimBan has got to go!": scenes from the emergency PHL rally on behalf of detainees. <URL>	0	1	7	0	0	0	3
107109606764978177	<USER> you piss me off.	2	6	0	0	0	0	2
667729569743372288	<USER> And college football fans say "Why didn't you buy your own damn car with Pete Carroll's under the table $$ ?" <URL>	2	4	2	0	0	0	2
674701774926819328	This is a puppy toy at PetSmart. What the hell is going on here????? This is a sex toy! <USER> PetSmart <URL>	4	3	1	0	0	0	1
1419946272	This weekend we are making ten trays of jello shots in a house with a huge TV and a hot tub. All we need now is bitches.	0	0	4	4	0	0	4
804458423698001921	Retweeted Bernie Sanders <USER> <USER> promised to tax Carrier. Instead of a "damn tax," they... <URL>	0	2	5	0	0	1	3
658637225429626880	<USER> Fuck that noise. 21 means 21 BOTH ways, lol.	1	5	1	1	0	0	2
812735642354393088	<USER> fuck yeah i would. Beat the shit outa you till you stop breathing then wash the blood off my hands and clothes	7	1	0	0	0	0	1
222490540623659008	Fuck it	2	4	2	0	0	0	2
331048515323191296	If there were no hell then Calvary is the biggest blunder of the ages. Preaching on hell this am asking God to rescue those heading there	0	2	4	1	1	0	3
940373199505756160	<USER> Its all or nothing..... We got the talent. Just kick ass and don't stop.... Lets GO....	0	0	0	6	2	0	4
394564998426816512	Set this creepy bastard up to scare my coworkers and ended up forgetting about him and scaring the… <URL>	0	4	3	1	0	0	2
603593563163721728	"She is Art. What the fuck do you expect from her, other than confusion, beauty and goddamn soul?" - (via... <URL>	0	2	1	4	0	1	4
362621634525413376	It continually amazing me that the only time the House of Representatives can actually do something, the something is a bunch of bullshit.	3	5	0	0	0	0	2
233986746604466176	Fuck. This. Shit.	6	2	0	0	0	0	1
842552150018416640	"Fuck you bitch, you get no respect" ~ Hopsin I could live by this quote. I also know someone who needs to see it right now. 🖕🖕🖕	5	3	0	0	0	0	1
291657242527272960	These bitches dont know what they fuckin talkin bout. #TheTalk	3	4	0	1	0	0	2
10871626043	A week with Dick Foth = awesome	0	1	0	3	4	0	5
743242302198517760	<USER> mostly I blame Twitter. It's really hard to get stupid shit out of your timeline...	1	7	0	0	0	0	2
371808509597589504	<USER> <USER> damn straight!!!	0	1	3	1	3	0	3
152568800783511552	She a CRY Baby . She lucky I know how to flat iron my own sh-t !	1	6	0	1	0	0	2
321771252333309952	<USER> <USER> pretty sure I'm broke now you #betch	2	4	2	0	0	0	2
19070166033760256	<USER> the hell?	0	4	4	0	0	0	3
832449679023493120	<USER> what an arrogant twat. You know how you can tell that you are a good person? You don't have to be the one telling people. #humility	4	4	0	0	0	0	2
211960902923202560	The owner I used to have (before my current one) was a hoarder. Creepy old lady. Glad I got out of that shit.	3	4	2	0	0	0	2
832108262074019840	<USER> I am so glad you joined the challenge. Been lacking in the bad ass girl department for a minute. <USER>	0	1	1	5	2	0	4
641378980948381696	Apparently <USER> is a slut to <USER> !!! DD	5	2	2	0	0	0	1
552258999568302080	But how much would it suck to be this guy? "Hey, look I'm in a picture with celebrities! Oh... Well, shit." <URL>	0	5	2	2	0	0	2
226217009229201409	<USER> <USER> Where the hell did you find that?? That is awesome! I want one!!	0	1	0	2	6	0	5
615700960741081088	<USER> GOT DAMN	1	4	3	1	0	0	2
601546599680970752	<USER> and Lay ho mah?	0	1	4	0	0	4	1
411283234823995393	<USER> <USER> <USER> Channing Tatum Joe? CHANNING TATUM?? Fuck you! He wouldn't survive a minute in the Double Deuce.	3	5	1	0	0	0	2
617811217550176257	Damn are they racing yet?? #nascar	0	4	4	1	0	0	3
375262233552375808	Stand by our troops and pray we stay the hell out of Syria. <URL>	0	2	4	2	1	0	3
205821370435780608	My mom switched over to see what CD was in in the car, it's the Alabama Christmas Album! Did we sing along to it? HELL YEA! #iwantchristmas	0	0	1	4	4	0	2
721821708202741760	<USER> <USER> for free my ass	2	5	2	0	0	0	2
410633542482157568	I think that everyone can appreciate their fucked up families when compared to the shit we've seen on this #SOAfinale	4	3	1	1	0	0	2
927632270147637253	I liked a <USER> video <URL> DAVID BANNER SAYS F*CK THE NFL AND GIVES SECRET TO BLACK SUCCESS	1	2	3	3	0	0	3
510456139801460738	vanilla ice cream with rainbow sprinkles sounds pretty damn good rn	0	0	0	6	3	0	4
307706962857062401	<USER> you can't hate the greats. Real shit though, you're one of my music soulmates.	0	0	2	7	0	0	4
491070717971013632	<USER> Nope! That's you dumb fuck! Do I need to spell it out for you?	6	3	0	0	0	0	1
905117220677853184	DAMN 😱 <URL>	1	4	2	1	0	1	2
263413930565713920	#chemistryreview #meanoldmathteacher #gonnafailthatexamyo #bitch <USER>	4	2	1	0	0	1	1
921867982892085250	I used Shazam to discover Hell Raiser by Def Leppard. <URL>	0	0	5	3	0	0	3
262381014217797632	Proof that she can fucking sing... No shame on you lol #GMG <URL>	1	1	0	5	1	0	4
685889519250464769	I don't know what the fuck happened, cus I really liked season 2 of Parks &amp; Rec and now season 3 is doing nothing but pissing me off	2	6	0	0	0	0	2
632187851858427904	Save 16% on Cracker Barrel Gift Cards with <USER> <URL>	0	0	7	1	0	0	3
418783753629335552	TED: Mick Cornett: How an obese town lost a million pounds - Mick Cornett (2013) <URL>	0	1	6	1	0	0	3
247548174288449536	<USER> omG. mine are back to normal now... but damn the shit girls have to go through SHOE-ICIDE	0	5	2	1	0	0	2
688589313018322944	<USER> ONE MINUTE HOE	2	3	2	0	0	1	2
447478881193168896	everyone needs to stop acting like its so nice outside, ITS FUCKING COLD WIND TUNNEL.	3	4	1	0	0	0	2
755894870414360577	The shit north college hill pulls I can't park in my driveway cause… <URL>	1	5	1	0	0	1	2
307570401897238528	The Bonaroo lineup, holy shit I'm in love 😍💕 #macklemore #tompetty #paulmcartney #asaprocky #thexx #kendricklamar #needtobuyticketsNOW	0	0	0	3	5	0	5
885812440713265152	<USER> Hate, never, i simply love your ass	0	0	0	7	1	0	4
268082517024833537	crabby Bitches in the computer lab	3	4	1	0	0	0	2
215957424383868930	what the hell, llamas!?!? thats so not cool. <USER> live on <URL>	1	6	1	0	0	0	2
943537733494018048	Human sack of shit jerking off into the swamp he promised to drain. <URL>	6	1	1	0	0	0	1
276075779874516993	What's this bitch talkin about? #craycray #fuckoff	6	1	1	0	0	0	1
263470345825181696	im killin it in the game makin a sacrafice spit shyt so raw make a dumb nigga think twice	0	3	2	3	0	0	3
157229877915951104	Lima mall sucks donkey dick	5	3	0	0	0	0	1
554700407386025984	<USER> <USER> <USER> can't wait for the next episode of #MobWives and see the baddest bitches on #vh1	0	1	0	5	2	0	4
785015039598010368	<USER> That's hot. I would have found a dildo for your pussy, at the same time. Just to see how much you could take. 💦💦🔥🔥	1	1	4	2	0	0	3
732650035721211904	that was one major fuck up	3	3	1	1	0	0	2
473754860211687424	<USER> "Shit she built all attack armor" "so switch to pd" "...okay" <USER> best advice ever	0	1	1	4	1	1	4
877927231137251328	Fuck me up with that <URL> shit yes <URL>	0	1	3	2	2	0	3
931707345603842050	What amazes me week after week is the amount of crap people accumulate in and around their homes. Not to mention ho… <URL>	1	6	1	0	0	0	2
769620224278659073	Oh, and watching the employees talk shit about me over their headsets. Awesome job <USER>	3	4	0	1	0	0	2
889312240595341312	I would call an 8-10 year prison sentence holding piece of shit men accountable <URL>	3	2	1	2	0	0	2
213664667812376580	New video that I edited <URL> look for the guy stroking his cock at 3:37 (safe for work)	1	1	4	2	0	0	3
823710846815731712	♫ God Is Your Thug Water and Jesus Put Hell Out - Reggie. Listen <USER> <URL>	2	2	2	0	2	1	2
713038954220679168	<USER> the real question is WHY is that 7th grader 17 damn years old!	1	3	3	0	2	0	3
869713051192352768	Who wants to join me at a tigers game here soon? Like dead ass serious ⚾️☀️	0	0	6	2	1	0	3
288025150979452928	Fell asleep on the beach .. Burnt the shit out of the backs of my legs .. #fml #painful	1	6	2	0	0	0	2
666101154120626176	Nathan Kress got freakin' married?!?! WTF?!?!😳😳😳 Congratulations to him❤️ but where the hell did my childhood go?!	0	1	3	1	4	0	3
32919757778849792	I am so pissed right now...anyone who f**k's with me will pay, especially alchololics...: <URL>	8	1	0	0	0	0	1
639586577585426433	<USER> Damnit Boy! Hell Yeah!	0	0	2	2	5	0	5
717147293942681600	<USER> <USER> hey thanks Dick Vitale	0	0	3	4	2	0	3
652304244314234880	<USER> <USER> its because pc master race. (unless there is a sony product involved then fuck pcs playstation all day).	3	2	2	1	1	0	2
